title,question_url,answer_id,answer_content,comment_id,created_time,comment_content,comment_upvote,child_comments_count,author_info,author_gender
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,917104509,1587681296,反共不等于反华,0,0,https://www.zhihu.com/api/v4/people/7a84583fcb5b8c8d15279cbafb4f3ccf,1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,916776136,1587645658,你们方向不对，看看AcFun,0,0,https://www.zhihu.com/api/v4/people/d2805c78cd570f31a5c861d1cb0e8dc2,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,915530063,1587549316,男权也有饭吃了 新现象,0,0,https://www.zhihu.com/api/v4/people/078f5d15869c1ac0dba7f062f207666e,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,914816420,1587486064,那行，按你说的，女拳赚钱，反女拳就不赚？反反女拳就不赚？反反反……[好奇],0,0,https://www.zhihu.com/api/v4/people/7519c1e138d83d27a18d6a5d17d14f0e,0
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,913642973,1587394908,如果单纯的煽动仇恨很不正常！国家应该立法打掉针对种族仇恨的言论,0,0,https://www.zhihu.com/api/v4/people/424a672e7c7285cbf223fa74d4406dd4,1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,913641865,1587394846,这个不错。。根据国外人士透露！有人收钱搞舆论战,0,0,https://www.zhihu.com/api/v4/people/424a672e7c7285cbf223fa74d4406dd4,1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,910000926,1587105132,我是女权，没有收过钱，消费水平也不高。<br>那我的存在是不是就表明答主说法是错误的[惊喜],0,7,https://www.zhihu.com/api/v4/people/9c91d6a1d06c9782e175582836474985,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,909380431,1587049057,加油啊,0,0,https://www.zhihu.com/api/v4/people/bc35c45ddd54043a5d0696d36e8cb6c7,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,908615185,1587005130,这不是说明男性市场才是一片蓝海嘛[滑稽],0,0,https://www.zhihu.com/api/v4/people/0,0
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,908515702,1586999357,最后一张图让我想到我家狗洗澡比我洗澡还贵,0,0,https://www.zhihu.com/api/v4/people/172417cbe388335034795e4f16130268,1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,908513168,1586999203,楼上说你阵亡了[捂脸],0,0,https://www.zhihu.com/api/v4/people/e724f33c5bad3d30dc5f8badc7b62f5f,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,908292491,1586965421,你这么搞要小心啊,0,0,https://www.zhihu.com/api/v4/people/414af64c0b39eff4fd2a139b116fc708,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,908184519,1586959411,诶？刚看到个答案说你阵亡了...,0,0,https://www.zhihu.com/api/v4/people/0,1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,908116383,1586955452,我是支持正义，这个可以吗？😀😂,0,0,https://www.zhihu.com/api/v4/people/faeef60437eb4247fe730b3b9de097b4,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,907964430,1586945429,原来真有境外操作,0,0,https://www.zhihu.com/api/v4/people/0e3be6a98a0857db92ec82eb709bb19f,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1144858006,女权有两种，第一种是收了境外的钱，搞颜色革命的。我之前就给出过很多证据：兰飞鸿：重要的备用材料406 赞同 · 34 评论文章兰飞鸿：关于女权与反华势力的勾结（一）428 赞同 · 28 评论文章兰飞鸿：关于女权与反华势力的勾结（二）zhuanlan.zhihu.com/p/35169487兰飞鸿：关于女权与反华势力的勾结（三）1256 赞同 · 78 评论文章第二种是消费主义，因为女性占据绝对的消费主力，所以赚女人的钱比赚男人的钱容易的多。咪蒙就是这样。但你见过男版咪蒙有饭吃的吗？那是不可能的。00后少女做公号月入10万，两个月写出百万爆文，给妈妈开工资_详细解读_最新资讯_热点事件_36氪36kr.com/p/5122187女权不赚钱，难道反女权赚钱吗？不过，重点在于，自发的女权，核心是逆向民族主义。消费主义只是一个小插曲，但确实可以捞一笔。,906482724,1586837500,"男版咪蒙不应该是PS4,xbox，switch，cherry，外星人...........",0,0,https://www.zhihu.com/api/v4/people/85de1375cc96691216519858da6072c2,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1151289552,先说观点，虽然我不是专职反女权，但是写过的答案多少有几个吧，可能是我写的答案太多被淹没了？我对女权的看法基本写在这个回答里了：然后是回答问题。人的认识是不断深化的，对于女权，第一印象是很好，公平公正平等博爱，算是普世价值观。但如果深层次的挖下去，会发现光鲜的外表之下暗藏的是各路鬼蛇神，堪称群魔乱舞。更深层次，问到现在女性面临的问题，如何解决问题，想要的结果是什么，很少能听到自己动手努力奋斗的（我在知乎遇见无法验证的两三例），大多数都是要男性补偿。现在主流认知里的女权基本理论是女性弱势论和男性压迫论，后续演进出的是男性补偿论甚至男性原罪论。这完全是开历史倒车——无论国内还是国外，人的价值都是摆脱封建和宗教、礼教压迫之后逐渐获得的，而女权现在明显有宗教甚至斜教化的趋势。看看欧洲历史，看看信教之后的供奉神的什一税，看看洗刷罪恶的赎罪券，与女权本质上没什么不同——女权大V扮演的是一个传教士的角色，而信女权的不再讲究逻辑而讲究女权论，下层被压迫的则是曾经的罪人，现在的赎罪者——男性。这是一个逐级的通过某种理论洗脑的控制过程，而这个过程里，参与其中的，要么是获利者，要么是被愚弄者，要么是别有所图者。如果女性通过自己的双手和个人的努力获得权利，无论她自称为什么，比如女权，那么她只需要平等，她也会争取到平等。如果女性只是在虚张声势的高喊平等，无论她如何美化女权，她很难无代价获得她想要的一切。最后，女性变为女权是正常的，无非是变成那种女权的问题，虽然很多女性并不在意女权这个词，她们自己就能通过劳动获得自己想要的；男性在无法获利的前提下，反女权才是正常的。这其中的区别在于利益相关，如果男性变成女权主义者，要么被洗了，要么有超出现有利益的回报。另外，目前女权的演进其实符合基本人性：好吃懒做才是人的本性。所以劳动获得权利的女性不会成为女权的主流，而女权也逐渐变化为部分好吃懒做女性索取物质利益的借口。,911825830,1587262237,有些人故意挑起中国男女之间的对立，让一些没脑子的男男女女互相仇视，引起社会恐慌和矛盾！,7,1,https://www.zhihu.com/api/v4/people/5d35deae9dc48e30386e6f9e973463ac,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1151289552,先说观点，虽然我不是专职反女权，但是写过的答案多少有几个吧，可能是我写的答案太多被淹没了？我对女权的看法基本写在这个回答里了：然后是回答问题。人的认识是不断深化的，对于女权，第一印象是很好，公平公正平等博爱，算是普世价值观。但如果深层次的挖下去，会发现光鲜的外表之下暗藏的是各路鬼蛇神，堪称群魔乱舞。更深层次，问到现在女性面临的问题，如何解决问题，想要的结果是什么，很少能听到自己动手努力奋斗的（我在知乎遇见无法验证的两三例），大多数都是要男性补偿。现在主流认知里的女权基本理论是女性弱势论和男性压迫论，后续演进出的是男性补偿论甚至男性原罪论。这完全是开历史倒车——无论国内还是国外，人的价值都是摆脱封建和宗教、礼教压迫之后逐渐获得的，而女权现在明显有宗教甚至斜教化的趋势。看看欧洲历史，看看信教之后的供奉神的什一税，看看洗刷罪恶的赎罪券，与女权本质上没什么不同——女权大V扮演的是一个传教士的角色，而信女权的不再讲究逻辑而讲究女权论，下层被压迫的则是曾经的罪人，现在的赎罪者——男性。这是一个逐级的通过某种理论洗脑的控制过程，而这个过程里，参与其中的，要么是获利者，要么是被愚弄者，要么是别有所图者。如果女性通过自己的双手和个人的努力获得权利，无论她自称为什么，比如女权，那么她只需要平等，她也会争取到平等。如果女性只是在虚张声势的高喊平等，无论她如何美化女权，她很难无代价获得她想要的一切。最后，女性变为女权是正常的，无非是变成那种女权的问题，虽然很多女性并不在意女权这个词，她们自己就能通过劳动获得自己想要的；男性在无法获利的前提下，反女权才是正常的。这其中的区别在于利益相关，如果男性变成女权主义者，要么被洗了，要么有超出现有利益的回报。另外，目前女权的演进其实符合基本人性：好吃懒做才是人的本性。所以劳动获得权利的女性不会成为女权的主流，而女权也逐渐变化为部分好吃懒做女性索取物质利益的借口。,906283778,1586826325,<p>我不赞同你链接中的那个回答中的部分观点。</p><p>女权和女权并不一定是一个词，女权主义者把女权运动划为女权主义中的早期运动更是可笑。</p><p>你的回答中提到了宗教，那么挽救人类命运于危难中的英雄，按照宗教的说法，必然是他们的神派来的。这跟女权是一个套路。</p>,1,0,https://www.zhihu.com/api/v4/people/39e41817b47da8293fa77d9a01272980,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1149224741,再更新：回答一下评论区的问题。即“为什么主流女权都喜欢伊斯兰”。很简单。女权闹得凶的都是女性地位高的地方。日本女权？？emmmm。。没怎么听过。韩国女权？emmmm，这是真的刚，且贴切韩国国情，搞成了标准的邪教模式。哈利路亚~这里提一下韩国女权。她们的标志就是羞辱韩国男性生殖器，她们的主要维权方式是朝男性丢带血卫生巾，而且，比中国女权微博公开羞辱男童生殖器更女权的是，她们用手掐。回到正题。这个世界上，女权最轰轰烈烈的地方，往往是女性地位高的地方。世界范围内，比如北欧，比如中国，比如美国等。国内范围内：著名女权，形成影响力的，自带百万流量的超大v有，咪蒙，果子狸，办公楼大妈，林毛毛（排名分先后，越往后越反人类。）总共四个。四川两个。百分之五十。四川女性在家里地位如何我相信各位多多少少听说过。为什么喜欢伊斯兰？打不赢的敌人就是朋友嘛。。女权一切趾高气昂，理直气壮，嫉恶如仇，其实是都是因为本国男性的兼容并包，换成头巾man试试？抽不死你丫的。某部神电影早就告诉你们答案了：张牧之：你是被黄四郎买来的?花姐：对.张牧之：他打过你吗?花姐：打过.张牧之：我打过你吗?花姐：没有.张牧之：你恨他吗?花姐：恨.张牧之：恨我吗?花姐：不恨.张牧之：那你不拿枪指着他，你拿枪指着我?花姐：因为你是好人!我来给反女权人士指条明路吧：我国是公民宗教信仰自由的国家，只要不在网上传教就不会触犯法律。你们可以卖伊斯兰头巾。世界主流女权都喜欢伊斯兰教的，而且关键时刻戴在头上说不定还能保命，只要能详细解释这个宝贝的用处，销量肯定杠杠的！不说了，我去买头巾。以后出门，左脸贴清真，右脸贴民族大团结万岁。我看谁敢批评我。原文：你乎著名几个反女权人士。我只认识这三个，实际上，关注过5K，热衷于反女权事业的，还真就只有他们三。。可怜不？三个还阵亡了一个。。相当于阵亡百分之33。。何其惨烈的以弱对强的战争？恰烂钱？据我所知，这三位都不曾直播带货，也不曾宣传公众号让人关注点广告。。女权人士呢？咪蒙，果子狸，写字楼大妈等等等等。谁没有公共号？判断一个人有没有恰钱，就看他有没有宣传公共号，有没有让人买商品，有没有叫粉丝捐款给听都没听过的“慈善组织”就行了嗷。总结：反女权是赚不到钱的，且阵亡率极高（三分之一哦~比冲塔阵亡率都高。。）女权人士一手冷抖哭，浏览量蹭蹭往上涨，广告收入哗哗流进钱包。。对比反女权人士的用爱发电，简直不知高到哪里去了。我个人是建议他们开公共号恰钱的。毕竟，用爱解决不了吃饭问题，要是工作一忙，要是像兰兄一样突然阵亡，那就尴尬了。至少也应该多宣传一下微博号嘛，最差也得多整一个你乎小号备用才行。没有理由，因为我就是支持弱势群体的合法合理抗争，发声的行为。,905321151,1586749808,伊利丹举报女权组织卖淫被搞了,392,0,https://www.zhihu.com/api/v4/people/0a4a6851b874672fc77df995b1391ecc,-1
为什么从支持女权变成抵制女权就是正常，而反过来就是为了恰钱？,https://www.zhihu.com/question/386792761,1149224741,再更新：回答一下评论区的问题。即“为什么主流女权都喜欢伊斯兰”。很简单。女权闹得凶的都是女性地位高的地方。日本女权？？emmmm。。没怎么听过。韩国女权？emmmm，这是真的刚，且贴切韩国国情，搞成了标准的邪教模式。哈利路亚~这里提一下韩国女权。她们的标志就是羞辱韩国男性生殖器，她们的主要维权方式是朝男性丢带血卫生巾，而且，比中国女权微博公开羞辱男童生殖器更女权的是，她们用手掐。回到正题。这个世界上，女权最轰轰烈烈的地方，往往是女性地位高的地方。世界范围内，比如北欧，比如中国，比如美国等。国内范围内：著名女权，形成影响力的，自带百万流量的超大v有，咪蒙，果子狸，办公楼大妈，林毛毛（排名分先后，越往后越反人类。）总共四个。四川两个。百分之五十。四川女性在家里地位如何我相信各位多多少少听说过。为什么喜欢伊斯兰？打不赢的敌人就是朋友嘛。。女权一切趾高气昂，理直气壮，嫉恶如仇，其实是都是因为本国男性的兼容并包，换成头巾man试试？抽不死你丫的。某部神电影早就告诉你们答案了：张牧之：你是被黄四郎买来的?花姐：对.张牧之：他打过你吗?花姐：打过.张牧之：我打过你吗?花姐：没有.张牧之：你恨他吗?花姐：恨.张牧之：恨我吗?花姐：不恨.张牧之：那你不拿枪指着他，你拿枪指着我?花姐：因为你是好人!我来给反女权人士指条明路吧：我国是公民宗教信仰自由的国家，只要不在网上传教就不会触犯法律。你们可以卖伊斯兰头巾。世界主流女权都喜欢伊斯兰教的，而且关键时刻戴在头上说不定还能保命，只要能详细解释这个宝贝的用处，销量肯定杠杠的！不说了，我去买头巾。以后出门，左脸贴清真，右脸贴民族大团结万岁。我看谁敢批评我。原文：你乎著名几个反女权人士。我只认识这三个，实际上，关注过5K，热衷于反女权事业的，还真就只有他们三。。可怜不？三个还阵亡了一个。。相当于阵亡百分之33。。何其惨烈的以弱对强的战争？恰烂钱？据我所知，这三位都不曾直播带货，也不曾宣传公众号让人关注点广告。。女权人士呢？咪蒙，果子狸，写字楼大妈等等等等。谁没有公共号？判断一个人有没有恰钱，就看他有没有宣传公共号，有没有让人买商品，有没有叫粉丝捐款给听都没听过的“慈善组织”就行了嗷。总结：反女权是赚不到钱的，且阵亡率极高（三分之一哦~比冲塔阵亡率都高。。）女权人士一手冷抖哭，浏览量蹭蹭往上涨，广告收入哗哗流进钱包。。对比反女权人士的用爱发电，简直不知高到哪里去了。我个人是建议他们开公共号恰钱的。毕竟，用爱解决不了吃饭问题，要是工作一忙，要是像兰兄一样突然阵亡，那就尴尬了。至少也应该多宣传一下微博号嘛，最差也得多整一个你乎小号备用才行。没有理由，因为我就是支持弱势群体的合法合理抗争，发声的行为。,905680781,1586770226,<p>一个伯爵的关注量就超过了“男乎”的前10反女权号。</p>,544,69,https://www.zhihu.com/api/v4/people/0,1
